2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86726,4.16915,4.81979,6.12172,6.77235,7.42302,
2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86726,4.16915,4.81979,6.12172,6.77235,7.42302,
2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86726,4.16915,4.81979,6.12172,6.77235,7.42302,
2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86726,4.16915,4.81979,6.12172,6.77235,7.42302,
2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86726,4.16915,4.81979,6.12172,6.77235,7.42302,
2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86726,4.16915,4.81979,6.12172,6.77235,7.42302,
2.8484,2.84842,2.84841,2.84842,2.84843,2.84842,2.84841,2.84844,2.84843,2.84841,2.85463,4.15051,4.79815,6.00404,6.65167,7.29934,
2.84998,2.84999,2.84999,2.85,2.85001,2.85,2.84999,2.85002,2.85001,2.84999,2.8562,4.15284,4.80085,6.01875,6.66676,7.3148,
2.85121,2.85122,2.85122,2.85123,2.85123,2.85123,2.85122,2.85125,2.85123,2.85122,2.85743,4.15466,4.80296,6.03019,6.67849,7.32683,
2.85219,2.85221,2.8522,2.85221,2.85222,2.85221,2.8522,2.85223,2.85222,2.8522,2.85842,4.15611,4.80464,6.03935,6.68788,7.33645,
