2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86107,3.06201,4.1101,5.14027,6.08734,6.83688,
2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86107,3.06201,4.1101,5.14027,6.08734,6.83688,
2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86107,3.06201,4.1101,5.14027,6.08734,6.83688,
2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86107,3.06201,4.1101,5.14027,6.08734,6.83688,
2.94065,2.94066,2.94066,2.94067,2.94067,2.94067,2.94066,2.94069,2.94067,2.94066,3.07218,3.43132,4.47761,5.50554,6.42746,7.16398,
2.92738,2.9274,2.92739,2.9274,2.92741,2.9274,2.92739,2.92742,2.92741,2.92739,3.03699,3.36977,4.41635,5.44466,6.37077,7.10946,
2.9179,2.91792,2.91791,2.91792,2.91793,2.91792,2.91792,2.91794,2.91793,2.91791,3.01186,3.3258,4.3726,5.40118,6.33028,7.07052,
2.91079,2.91081,2.9108,2.91082,2.91082,2.91081,2.91081,2.91083,2.91082,2.9108,2.99301,3.29283,4.33979,5.36856,6.29991,7.04132,
2.89544,2.89545,2.89545,2.89546,2.89546,2.89545,2.89545,2.89547,2.89546,2.89545,2.96852,3.23502,4.27868,5.29765,6.23448,6.98053,
2.892,2.89201,2.89201,2.89202,2.89202,2.89201,2.89201,2.89203,2.89202,2.89201,2.95778,3.21772,4.26182,5.28192,6.21977,6.96616,
