9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.67776,9.6778,9.67782,9.67782,9.67785,9.67782,9.67782,9.67784,9.67783,9.67782,9.67785,9.6778,9.6778,9.6778,9.67779,9.67781,
9.77728,9.77731,9.77734,9.77733,9.77737,9.77733,9.77734,9.77735,9.77734,9.77734,9.77737,9.77731,9.77731,9.77732,9.7773,9.77732,
9.71757,9.7176,9.71763,9.71762,9.71766,9.71762,9.71763,9.71765,9.71763,9.71763,9.71766,9.7176,9.7176,9.71761,9.71759,9.71761,
9.67776,9.6778,9.67782,9.67782,9.67785,9.67782,9.67782,9.67784,9.67783,9.67782,9.67785,9.6778,9.6778,9.6778,9.67779,9.67781,
9.64933,9.64937,9.64939,9.64939,9.64942,9.64939,9.64939,9.64941,9.64939,9.64939,9.64942,9.64936,9.64936,9.64937,9.64935,9.64938,
9.62801,9.62804,9.62807,9.62806,9.62809,9.62806,9.62806,9.62809,9.62807,9.62806,9.6281,9.62804,9.62804,9.62804,9.62803,9.62805,
9.61142,9.61146,9.61148,9.61148,9.6115,9.61148,9.61148,9.6115,9.61148,9.61148,9.61151,9.61145,9.61145,9.61146,9.61144,9.61147,
9.59815,9.59819,9.59821,9.59821,9.59823,9.59821,9.59821,9.59823,9.59821,9.59821,9.59824,9.59818,9.59818,9.59819,9.59818,9.5982,
