2.77258,2.77259,2.77259,2.7726,2.77261,2.7726,2.77259,2.77262,2.77261,2.77259,2.7788,4.11392,4.73518,5.29796,5.92759,6.55725,
2.81681,2.81682,2.81682,2.81683,2.81684,2.81683,2.81682,2.81685,2.81683,2.81682,2.82303,4.17915,4.77748,5.41564,6.05128,6.99014,
2.83155,2.83157,2.83156,2.83157,2.83158,2.83157,2.83156,2.83159,2.83158,2.83156,2.83778,4.2009,4.79159,5.45486,6.09251,7.13443,
2.83892,2.83894,2.83893,2.83894,2.83895,2.83894,2.83894,2.83896,2.83895,2.83893,2.84515,4.21177,4.79864,5.47448,6.11312,7.20658,
2.84334,2.84336,2.84335,2.84337,2.84337,2.84336,2.84336,2.84338,2.84337,2.84335,2.84957,4.21829,4.80287,5.48624,6.12549,7.24987,
2.84629,2.84631,2.8463,2.84632,2.84632,2.84631,2.84631,2.84633,2.84632,2.8463,2.85252,4.22264,4.80569,5.49409,6.13374,7.27873,
2.85788,2.85789,2.85789,2.8579,2.8579,2.8579,2.85789,2.85792,2.8579,2.85789,2.95714,4.22448,4.82744,5.50917,6.23445,7.30882,
2.85827,2.85829,2.85828,2.85829,2.8583,2.85829,2.85829,2.85831,2.8583,2.85828,2.94591,4.22696,4.82648,5.51219,6.22701,7.32309,
2.85858,2.85859,2.85859,2.8586,2.85861,2.8586,2.85859,2.85862,2.85861,2.85859,2.93717,4.2289,4.82574,5.51453,6.22123,7.3342,
2.85882,2.85884,2.85883,2.85885,2.85885,2.85884,2.85884,2.85886,2.85885,2.85883,2.93018,4.23045,4.82514,5.51641,6.2166,7.34308,
